id,comment_text,toxic
4ca16d6f361a5a1e,"""Page Updates and Controversy Section==

During our regular monitoring of social media and our internet reputation, members of the Marketing department at Raymond James noticed that much of the information on this page is outdated and/or incomplete.  We would like to take a more proactive approach to updating this information with current numbers, etc.  We are not sure who was responsible for originally writing the page, and we would like to make edits so that it reads less like a promotional piece/advertisement.

We would also like to put the following """"Controvery"""" section up for discussion.  This section was recently posted on the page, and reads unobjectively.  Many of the claims are not reliablity sourced, and the extensiveness of the section was disproportionate relative to both the size of our page and similar sections on competitors' pages.  We have left three of our majo/significant events on the page, and are including the smaller/unsourced claims here for discussion.  We are open to discussing how best to frame this section so that it reads more objectively.

Controversy

Raymond James has had been one of the most controversial firms with 49 regulatory events and 61 finalized arbitration's including housing several ponzi schemes according to Finra.http://brokercheck.finra.org/Support/ReportViewer.aspx In spite of all the controversy that surrounds Raymond James, the firm has been vocal about trying to prevent any increase in regulation of the financial services industry.http://www.reuters.com/article/idUSN0813601120101108 
Some of the most notable controversies have included:

In 1997, Charles LeCroy, a Raymond James banker, helped issue bonds in Jefferson County through a noncompetitive process. These bonds ended up funding corrupt activities and led to the county's bankruptcy.http://46in08.blogspot.com/2009/08/death-of-jefferson-county-alabama-and.html

In 2000, NASD regulators censured Raymond James & Associates, Inc. for “yield burning” activities on municipal securities. yield burning involves overcharges by brokerage firms on Treasury securities purchased with proceeds from the sale of municipal bonds. Yield burning by brokerage firms jeopardized the tax-exempt status of interest paid to holders of those bonds.The multi-million dollar settlement resolved the civil fraud charges under the False Claims Act against Raymond James. The payments made by Raymond James will also resolve certain tax-related claims of the Internal Revenue Service.http://www.sec.gov/news/press/2000-45.txt

In 2000, Raymond James was paid $650,000 to undertake the merger of HomeGold with smaller firms. The minimal amount of due diligence conducted by the firm prevented them from discovering the fraud that was going on. The parent firm later went bankrupt causing millions in losses and one of the biggest fraud cases in the state of South Carolina.http://www.usatoday.com/money/2004-02-05-homegold_x.htm

In 2003, Raymond James was found guilty of overcharging investors who made large purchases of mutual funds. There were nearly 160,000 trades that were overcharged and Raymond James had no systems in place to capture these trades.,http://www.txcm.com/reports/Raymond%20James%20mutual%20trading%20scandal.pdfhttp://registeredrep.com/institutions/raymondjames/finance_raymond_james_audits/

In 2005, the NASD fined Raymond James $750,000 for violations stemming from a failure to supervise the firm’s fee-based brokerage accounts.

In 2007, three ex-Raymond James employees sued, saying they were paid less than men and denied opportunities.http://www.sptimes.com/2007/10/21/Business/Women_claim_sex_bias_.shtml

In 2008, Jerry Rose was found to be conducting a ponzi scheme using Raymond James as custodian to the assets which amounted to over $16 million.http://cincinnati.bizjournals.com/cincinnati/stories/2008/06/16/story13.html

In 2008, Raymond James received lots of criticism for using obscure provisions under SOX in which they denied whistle-blowing claims on the basis that the claims were made against a subsidiary company.http://whistlersear.wordpress.com/tag/sox-whistleblower/ These laws were reversed when the new Frank Dowd act was put into place on July 21, 2010. Raymond James was mentioned as one of the companies that abused the laws, as a means to conduct ethical and legal grounds. This included the case of John Hughart v. Raymond James in which the complaints regarding lax supervision in compliance was overlooked on the grounds that the employee worked a a subsidiary and therefore had no opportunity for restitution from Raymond James.http://www.oalj.dol.gov/Decisions/ALJ/SOX/2004/HUGHART_JOHN_v_RAYMOND_JAMES_and_AS_200",0
0512f33cf8807fa2,"Aaron Swartz 

Stop fucking reverting my goddamn edits!!! I think Aaron Swartz is a dumb-ass, and he should have been
killed a long time ago.  I know where you live; I WILL KILL YOU IF YOU REVERT ANY MORE PAGES!!!!!",1
a970c7015e24ad65,"I had left him five messages on his talk page, without response.  On the article page, he had made a ridiculous statement  claiming that his was correct to delete Islamist because it was in the body of the article  but I pointed ou that the lede is a summary.",0
9f731e0873647e5d,"Quoting Uncle Joey 

A: There's always a 'chance'. Don't quote me on this, but it would be difficult to try and re-negotiate with the producers, actors and the studio. So I feel strongly that it would never happen.

Way to quote him there, faggots. What do you think don't quote me means?",0
220247256a6c1bc9,"""

When you saved the logo from the """"official"""" site, , you probably saved the file as """"doop.jpg"""" (since that's what the site calls it). The .jpg extension is a good indication that the image is in the JPEG format. If you don't see file extensions on your computer (Windows XP hides them by default), you can always right-click on any image on a Web page and select """"Properties"""" or something similar; there should be a field in the Properties window called """"Location"""" or """"Address"""" or the like that will show you the URL of the image, which is http://www.doop.org/img/doop.jpg (as before, the .jpg extension is a good indicator that the image is a JPEG). So that original image is already compressed as a JPEG, and it will already have compression artifacts.
But that site doesn't seem to be an official Futurama site; it seems to be a fan site unrelated to Fox or any of its affiliates. So it's possible that there is an official Fox page that will have a PNG version of the DOOP logo (more likely you will find a GIF version, which can be losslessly converted to a PNG). But you'll have to do some searching. —  """,0
ad91fdb5a57be332,"""
That claim is ridiculous for many reasons but the most ironic is that Prince George does not belong to the Saxe-Coburg-Gotha line in any sense whatsoever. If anyone wanted to """"really be correct and especially for the German Wikipedia"""", he or she would call him George Glücksburg. Get your facts straight before coming here to nag rather than to discuss possible improvements.   """,0
e129666d48d0362c,"James Soong 

Hi, thank you for your moving Soong Chuyu back to James Soong. Please also move Talk:Soong Chuyu back to Talk:James Soong, and close the discussion about the request move at Talk:Soong Chuyu and Wikipedia:Requested moves. Thanks.",0
2b6c15f71160ce55,"No worries, I tend to sound heavy-handed in my comments.   Is it fair to say the emerging consensus is to keep as a dab?   I've been sold on that approach.  -",0
20952f83050b5df0,"OK, you can remove the citation needed tag wich is next to the vague tag, but of course not the top of the page one, as there are other citation needed in the rest of the article.",0
39be7a5015ebd0d9,"Sure, it's possible. The question is whether it's a good idea. Besides, 2000 words for 60 years really isn't that much.  |✎",0
30bb14410f133bb3,Don't comment on other users when your behaviour is hardly a shining example.,0
2a8d0757df246ff6,"Also, tell PMDrive I think that Disneyfolly guy might be globially blocked, 'cause the talk page is still in the category. Tell them to ask meta if it can be unblocked because it isn't Bambifan.",0
6e4f4c7188f478f6,"In fact I remember that in the exaggeration article i mention exaggeration (catastrophisation) by depressives, neurotics, and paranoids. This deserves to be covered in more detail but in no way invalidates the material I had on exaggeration in the context of abuse or manipulation.",0
18c4b70b42dee04c,"Man, why are you so angry? That word (FUCKING) which you posted on my talk page was REALLY UNNECESSARY! With that kind of words, I must say that you are completely unable to cooperate with other users on WP. I'll wont post new messages to you, nor I'll respond to yours, because I didn't came to WP to be insulted, but to improve articles. As for stubbornness, it's also one of my characteristics, so if you want to engage in an edit war with me, I'm here!",0
58884f0b05f6b50f,"""

The basic concept section is now completely pathetic.  With statements such as, """"It is sometimes incorrectly said that the user location is at the intersection of three spheres"""", it is pathetic.  How could anybody who understands the navigation equations make such a statement as that.  The solution of the navigation equations locates the user at the intersection of n spheres so it is certainly at the intersection of 3 spheres.  Apparently some people just want to show their ignorance by making statements such as this.    """,0
574986d073e594e6,"""

 TFA is poor 

The blurb and lead and article itself are 90% about the overall railroad, not the """"station"""".  Really, this is incredibly obscure to have an FA on a small obscure station (not even the railway).  As such, it should not surprise us, that there was not enough material on the station itself.  Instead the thing has been padded with overall railroad background.  This is not good work.""",0
c6535d88cfc64e8d,"Yeah...unfortunately, I'm too lazy to make myself a userpage to house any userboxes (like the one above).  Sorry...  (Yoshi! | Yoshi's Eggs)",0
d5a59e40ba71fbc7,"Christ. Any more notices? Am I about to be knighted? Get your act together - if you lot spent half as much time actually answering people's questions as you do whining and reporting and sending out these notices, you might actually get some decent copy on the table, and people wouldn't be wondering why they needed to know the name of the referee in the match before they find out why it has an article.",0
180d069a8d003ccc,"Comment - 'Station' as a word essentially means 'a fixed point'.  I'm not sure of the exact definition in the past, but it pre-dates railways by several centuries.  'Battle stations' as a term dates back some considerable way, and naval vessels in their correct patrol areas were said to be 'on station' in Nelson's time.  I believe it is derived from a Latin word meaning 'still' (i.e. 'stationary').  'Railway station' as a term goes back at least as far as 1825, while 'train station' was not recorded for over a century after that, nor were 'petrol station', 'power station' or 'bus station'.  One important consideration is how widespread a term is.  Is it a 'railway station' in Australia, India, South Africa or any other country where the British built the railways?  Finally, the term 'train' may be incorrect when referring to modern passenger railway vehicles.  Under some definitions, trains are exclusively loco-hauled or push-pull.  Most modern passenger vehicles are multiple units, and thus not 'trains' under these definitions, because there is no locomotive.128.240.229.3",0
a890798fcaa6c3a6,Hardly possible now that some other editor got his panties in a wad and refused to engage in a discussion.  The article as it stands is crap because people (and this is shown in the article history) have removed the opposing points of view.  129.59.79.123,0
4e1d6bca50ed561f,"Please be more careful with your edits to pages like Born again.  It is one thing to inform someone of what a Christian concept means....it is another to preach to them.  Your edits have been increasingly aimed at preaching and are less and less simply informational.  Much of this has to do with tone: rather than announcing something as though it is true, explain who thinks it is true and why.  I hope you will not be offended by my saying this.  As a Christian here at Wikipedia, it is important to me that all those of my faith behave appropriately: I feel that (whether or not this is true) in some way the behavior of all Christians reflects on me a because of my identification with Christ.  Therefore, I would love it if you could become a positive contributor here to help display a good witness for our faith.  You will not convert people by preaching to them here: you will only enrage them and turn them more against Christianity.  In fact, you will endanger the continued existence of good informative articles about Christianity here if you persist long enough: after a while, an agnostic would likely just want to delete the articles and end the controversy.  I know what it is like to have a real and powerful faith and want to share it: please remember that the place for sharing it is not in our articles.  Leave a note on my talk page or email me if you want to discuss this.  I hope you will take a less agressive stance soon, and wish you the best regardless,  23:36, 2 Jan 2004 (UTC)",0
4c854d0e9010d577,"Then I'll remove the Irish-language activist category too as he was not relevant for that either. Hacnkey, please stop vandalizing this page, use some common sense and don't let your bigotry get in the way.",0
6da896fae7de1363,LUCKY where is my arbratary file?,0
ab57fa18b1d53a32,"Famous curse:  there is a story that when Joseph Kennedy just before WWII used his influence as the U.S. Ambassador to the UK to prevent Jews in German held territories being granted visas (and safety) to the US, the Rebbe cursed him and his entire family for his actions - many believe that the problems of the family (down to the drunk driving accident of Patrick Kennedy) all date to that curse - does anyone have a source for that and want to place that in the story?",0
b91a791a5e811a43,"Bristol-Plymouth Regional Technical School 

Hi, Artsyfrenchie and welcome to Wikipedia.  The school article you chose to edit for your first edit is a really bad article.  It would be wonderful if you would try to improve it.  Please look at some other school articles and see what they look like and take a look at the guidelines for school articles (WP:WPSCHOOLS/AG) before you do.  You can always contact me on my talk page if you need any help and I will leave you an invitation to a Q&A; forum for newer users where they specialize in giving simple answers for complicated questions.  Thanks for joining the team of Wikipedia editors.  We hope you stick around!",0
4464cc1c015dbcff,"""
Woody, principles are principles. I am polite to anyone who edits according to the policies and guidelines and does not insult my intelligence, which is worse then calling me names. If I get blocked for insisting on high quality article production, then so be it (comms) ♠♥♦♣ """,0
8e97653cf1f04755,"""

Ah, so you asked me to simply give up and let you have your way, but you did so politely.  I am not trying to get a point into the article.  You are making a completely unsupported claim, and I am trying to remove it.  By claiming that I am trying to get a point in, when the situation is the opposite, you are misrepresenting the situation.  I have already addressed your points on the talk page, and it's rather arrogant for you to declare that I haven't.  It's also rather rude to say """"I've already addressed this issue; see my response to others"""".  """,0
5c8997de013136e7,"RfC

Here's my thoughts on the deletion charges: Doughboy sounds like patent nonsense which is CSD#1. Category:World War II campaigns and theaters was a duplicate category. The policy on category deletion is still being discussed, but as far as I am aware, this is not a controversial deletion because you can't redirect categories, so empty ones already replaced by something else can only be deleted. The Conservative Party (UK), Hove and Herbert Stanley Morrison still exist, so perhaps these were only temporary deletes for page moves? Pages are allowed to be deleted for such technical reasons as page moves. The Five-a-side football one was possibly a bit dubious. . 16:50, Aug 25, 2004 (UTC)",0
59690460026d6a80,NO what it is instead is blatant censorship by a bunch of ignorant bigots.,0
9237b04dfa3d2e8b,"""

 Please cite sources 

In a recent edit to you said:

""""Introduction of info which gave rise to this debate in the first place the whitewashing of Egypt. I'll find some photos or hunt up some links later.""""

Please don't neglect this.  """,0
7c9a6840f119e00b,I knew I should have gotten a superinjunction so you wouldn't catch that.,0
0ca74eef472827e5,Educational Leadership,0
06f376800c0c5b2c,"""

 April 2008 

 Please do not vandalize pages, as you did with this edit to Tiger Droppings. If you continue to do so, you will be blocked from editing.  ⊕⊗ """,0
edaaecfb110ddc38,"""

 Main article summary on artists' respective pages. 

Personally, I think the summary on Bobo, Gillan, Cecilia and Edison's page should be the same. A short, crisp, if-you-are-interested-please-click-link sort of summary. Like the one on Bobo Chan's page.

In January and February 2008 many explicit photos were found online involving Bobo Chan and Edison Chen. The  scandal also involved Gillian Chung and Cecilia Cheung.batgwa.com. """"batgwa.com."""" Edison's Conquests Sex Photos – Suspect Arrested Retrieved on 2008-01-31.

Just change the words around for the other 3. Since the page is about the artists, this scandal shouldn't be too much into the page. If people are interested, they can always click on the main page for a whole lot more info. What do you say? 2 supports and I'll change them all.   """,0
dc47e10bb19e1527,decline=I don't fucking think so - 81.154.183.54,1
91d8057585347ac0,"Thanks for the minor formatting fix. I responded there  basically if you had any suggestions on how to make it clearer that the Contents sect summarizes the film itself, that'd be most appreciated. — ''''''",0
2d56dc0bf23de5bb,"eat shit farthead==

really, how notable are walruses. idiot. - jimbo whales

==",1
72d3a29a673492c5,"|la=yes}}
{{WikiProject United States Government",0
0389ade9cabebb7c,"Hi. I see that you blanked The Gay article, but only administrators are actually able to delete pages. It is best to let the delete tags stand. Also, if you want to make further experiments there is a sandbox where tests and experiments are encouraged. Have a look at the welcome page for information about contributing to the encyclopedia. Thanks.",0
374a7a4966cfb488,"O
     DIEEEEEEEEEEEEEEEEEEEEE",1
0bb70379fbe58f7b,This is David Speaking.,0
ef25c0952e0e013f,The ISO file that I received was 674 MB and the actual programs unpacked were 797 MB. I am also using Microsoft 7 OS and using both the English and French language versions (which are the same in size).,0
956434ff27e4b93e,"Overall, I think the article is very close to GA status, so I will put this on hold until October 9, 2007 (or sooner, if you can fix the issues). Cheers!",0
a8c9b669ff335552,"""Only old sources like Gibbon seem to add the """"Verus"""", probably confusing with his son, so I'm following OCD in going with """"Lucius Aelius"""" (the """"Caesar"""" being a title and not part of personal name).  20:15, 7 Dec 2003 (UTC)""",0
72609364e7768b02,REDIRECT Talk:Frank Barnes (right-handed pitcher),0
d17f2b7281e66df2,"Edit request on 6 January 2012 

please consider italy among the great power.if possible consider also the top 10 most powerful countries some great powers please.

95.237.222.97",0
dbe814e26e117690,"Who is the woman vocalist at the Ennio Morricone - The Ecstasy of Gold (live in concert)?
What a voice!

  Madinia Kolla",0
edf24bcd639c8311,"Sorry, but server history states that you proceeded to harrass me first - with threats of blocking under false pretenses. Sorry, but legally, you lose with such evidences. Even if you are an established editor, a big ego won't get you anywhere.",0
cb9b321a8ed1068e,"Long/short 

There have been some changes back and forth. Here are the facts:

Mean Julian Calendar year: 365.25 days
Mean Gregorian Calendar year: 365.2425 days
Mean tropical year: 365.2422 days (not 365.22 as I inadvertently wrote in an edit comment - how does one change and edit comment?)

So the Julian Calendar year was too long.",0
808e71223eeb62cd,"That spelling variation (British) is already included in the WP:Lead, with the exclusion of that squished letter a and e design. We are not going to include the same exact spelling for the sake of a squished letter a and e design.",0
36f48b952bb94bc4,"Would you like to be nominated for Sysop 

Hi, I would like to nominate you for sysop.  The mop would suit you, and I imagine you have need for the extra buttons.",0
ded0bab340cf0b11,"""

I think the key words here are """"claim to have been molested.""""  Justin was an Internet sex entrepreneur and a high paid male prostitute, who had numerous opportunities to get out of the business had he wanted to do so.  It is only society's blind and blanket characterization of everyone under the age of 18 as having been """"molested"""" when they engage in problematical sexual activity, which permits Justin to make a quick transition from selling his body to selling his victimhood. Rookiee's article was fact-based and properly sourced.  That Justin didn't like it when the facts weren't spun from a victimologist perspective is immaterial.

Wikipedia pretends that it's run by consensus as long as volunteers are happily creating multiple millions of dollars in free intellectual property for Jimbo.  Once that task is largely complete, the truth is revealed, which is that this is basically Jimbo's private BBS where he can do anything he feels like, and the contributions he paid nothing for are his to exploit any way he wishes.

Good luck with your Oprah-esque fluff piece on the attention-seeking camwhore.  

""",0
0b956150d18a1590,"""
I'm afraid that me being respectful to you is something highly unlikely to happen.  About as likely as you being respectful to me, for that matter.  I've had a look through policy, and I can't see any clause mandating punitive bans for talking back to one's elders and betters, so just continue with illegal bans if you want an ArbCom case.  

In the meantime, your ban is no actual impediment to me whatsoever.  —  ✉ """,0
7af29455802d6aa8,"""

  The Tireless Contributor Barnstar I hereby award you this barnstar for your tireless, invaluable work here. Keep up the good work! Regards, nd """,0
97c0ed457e423d84,"I got the consensus at the Photoshop article.  The spirit of the debate should be on the GNU informative article about Photoshop where the Photoshop people can read the source.  It is the GNU tradition!  As I write this, it says directly below the authoring window You agree to license your contributions under the GFDL*. And here, the source should go where the competition can read it as well.

 I feel sick for Photoshop when I see them stooping to sell their wares on this article.  I also don't know which consensus you queried, but I would like the information that is presented on the articles to be similar  not the applications.  I really really disliked photoshop when I tried it.  I really had no trouble using it and I was able to show the purchaser of the application somethings about how to manipulate pixels and she showed me some things.  I am really so bored with hearing that GIMP is a wannabe when it is clear at least here on wikipedia that Photoshop wants to be mentioned at the article GIMP.   Who is the wannabe?  Also, any news about when Photoshop will work on *nix?  It seems like all of that money spent for purchasing the application, that it should have been running on *nix long before GIMP was running on Windoze and Applez.  Do not put it back here without also putting it on the Photoshop page.

 Photoshop, GIMP's once strong competitor tries to harvest a purchasing population from the GNU Free Documentation Licensed Article for GNU Image Manipulation Program.  It is sad.  Please leave Photoshop restored to the economically enabled beast that it was!  carol",0
facebb48164b06e8,"""
It was listing an """"Eric W. Hill"""" as having the position for 26 years, but this seemed erroneous so I switched it to what the Spanish and German versions said.  """,0
f1e96869295628b3,"Gallery
I add the image File:Viewfromoldankara.jpg to the image gallery but someone insists on pulling it out. This picture is not fake. So whats the problem about this picture. We can not pull reality from the articles even we dont like them. Pls discuss it here if you would not like to see that gecekondu image in the article.212.156.67.30",0
7e264ffe6047af92,"IMPORTANT NOTICE*** Illiterates must first pass English 101 before being allowed to edit/post/delete any information (as opposed to informations) on this wikipedia entry.  Please post only in your native language, of which it is assumed/hoped/expected that you have a working proficiency.  Refer to any english as a second language links on google.com to increase vocabulary.  We welcome your input in about 4 years time (IQ tests are optional, but encouraged).",0
97373cc02875b683,"question 

About your undo here. Can i ask why is it offensive?",0
8ea23d26ce170088,"Looking at those photos, I am sorry for your problems. Didn't mean to sound calous. Hope you are in good health",0
d97038522150b778,And the detractors have still not providing a suitable reason why it shouldn't be included. It works both ways you know!!!,0
385cea90dd8cf515,"Creation of set index article 

Per discussion with , I've created a set index article to list together all the films that are named after him. If there are any suggestions or concerns, please let us know. Thanks,  (talk | contrib) (ping me)",0
34a7e902626db956,"""
RE  (earlier remark, edit-conflict): 'Controversy' is hardly an encyclopedial word. Should be avoided and Templated like, say, """"Trivia"""". Or see WP:WEASEL. Let's improve. -  """,0
16fe38fbb8c8772b,"""

 Amuca tribeThe  

The """"Amuca tribe"""" in Turkish: """"Amuca Kabilesi""""

Amucalar, is one of the nomadic Oghuz Turks tribes, of the Ottoman Empire, which moved from Anatolia to the Balkans. At the end of 14th Century , this clan established a settled life in Ottoman Thrace.
Today they live in Kırklareli Province. The first founded village of this tribe was Keşirlik, located in the Mahya Dağı.

Meaning of the word
""""Amuca - Uncle"""", is the old adage word, that means the father's brother.
""""Kabilesi - tribe"""", have passed the word was used and the records of the Ottoman Empire as Amuca Tribe. Today, more often, """"Amica Tribe"""" is said to be.

Origin
Amuca Tribe, belongs to the longitudinal Kayı tribe. This Clan """"Amuca kabilesi"""" to be described, they are derived from relatives of the Ottoman Dynasty.
Amucalar, descendants of Gündüz Gazi and Saru Batu Savcı Bey, the Older son's of Ertuğrul. 
If you are asked this tribes: """"You are the descendants of whom?"""" This Folk is mentioned: We """"Amucalar"""", descendants of Ertuğrul, trough his son's Gündüz Gazi and Saru Batu Savcı Bey, who was the oldest Brother's to Osman I.
They speak a dialect of old Ottoman Turkish language.

Family tree
Kara Han
 Oghuz Khan
 Gün Han
 Kayı Han
 Sarkuk Alp
 Gök Alp
 Kaya Alp
 Suleyman Shah/(Gündüz Alp)
 Dündar Alp
 Dündar Bey
 Gündoğdu
 Sungur Tekin
 Ertoğrul
 Gündüz Gazi, Founder of the Amuca tribe
 Aktimur/(Akbaş Bey)
 Gündüz Noyan
 Kaydu 
 Çinkim
 Samdup
 Talib 
 Cebe
 Temelün Hanım
 Yulun Hanım
 Yesugan Hanım
 Aydoğdu Alp
 Saru Batu Sacvi Bey
 Bayhoca
 Süleyman Bey
 Hatice Hanım
 Hamza
 Mehmet
 Mustafa
 Osman
 Ilaldı Hanım
 Fatma Hanım

Religion and Culture
Mostly Amucalar are follower Bektashi Order from the Tarikat of Sheikh Bedreddin, but also few Members are Sunni muslim of Maturidi.
Mostly male Members of the Amuca tribe are """"high and loose"""" Circumcised with 13 year's.
The yağlı güreş/Oil wrestling, is very a common Sport in this tribe.

Prominent People of the Amuca tribe
Gül Baba, (died 1541), also known as Cafer, was an Ottoman Bektashi dervish poet and companion of Sultan Suleiman the Magnificent who took part in a number of campaigns in Europe from the reign of Mehmed II onwards
Sultanzade Mehmed Pasha
President: Hoca Salih Mehmed Efendi of the Provisional Government of Western Thrace
Ziya Songülen
Ersin Faikzâde (international volunteer, a singer and a writer)

Emirzâde Şaban Bey Efendi (1908–1980), born in Harmanli in Bulgaria, was the son of Mahmut Bey and Habibe Hanım .
He was the nephew of Ziya Songülen and a Member of the Amuca tribe also a descendant of Sultanzade Mehmed Pasha and Saliha Sultana.

In the Turkish-Bulgarian War, settled his Mother in 1912 to Babaeski/Turkey. 
He had an older brother Emirzâde Hasan Bey.
His father died when he was four years old, and together with his older brother grew up with their uncle.
His mother was a maid of Sehzade Abdülhalim and went along with him and his family into exile in France in 1924.
He was married with Nemzade Hatice Hanım, and a follower of Sunni Islam.
 

His wife Nemzade Hatice Hanım (1911–2000), born in Hasköy/Haskovo in Bulgaria, was the daughter of Mehmed Ali Paşa and Fehime Hanım Karakoç.
 
Mehmed Ali was a descendant of of the Karakoçlu/Black Mutton Clan.
 
Fehime was the Granddaughter of Abdi Pasha.
 
In the Turkish-Bulgarian War, settled her family in 1913 to Babaeski/Turkey. She was married with Emirzâde Şaban Bey, and was a follower of Sunni Islam.

Princely to the throne of the House of Amuca from the former Adrianople Vilayet trough Sultanzade Mehmed Pasha
Emirzâde Yüksel Sarmaşık, (b.1963, Turkey - d.1985, Turkey),
Emirzâde Yücel Salih Sarmaşık, (b.1970, Turkey)
Emirzâde Zafer Sarmaşık, (b.1977, Turkey)
Emirzâde Can Timur Sarmaşık, (b.1978, Germany)
Emirzâde Kerem Sarmaşık, (b.2006, Turkey)

NOTE
The princes of the house of Am",0
755e98518741fed3,"Why should Christianity conflict with Wikipedia? Stay, TBSDY, do us all a favour. We need your antipodean clear-mindedness against all that madness on the project!  | T@lk 21:36, 15 Mar 2005 (UTC)

Nazarene
I'm too much of an ignoramus to involve myself in Nazarene. Perhaps WP:RFC will quieten things down again. Please use the 3RR scrupulously against all sides.  | T@lk 21:36, 15 Mar 2005 (UTC)",0
b62d10364ea06ee5,CURPS YOU MOTHER FUCKER DON'T FUCKING BAN ME PENIS! CURPS YOU MOTHER FUCKER DON'T FUCKING BAN ME PENIS! CURPS YOU MOTHER FUCKER DON'T FUCKING BAN ME PENIS! CURPS YOU MOTHER FUCKER DON'T FUCKING BAN ME PENIS! CURPS YOU MOTHER FUCKER DON'T FUCKING BAN ME PENIS! CURPS YOU MOTHER FUCKER DON'T FUCKING BAN ME PENIS! CURPS YOU MOTHER FUCKER DON'T FUCKING BAN ME PENIS! CURPS YOU MOTHER FUCKER DON'T FUCKING BAN ME PENIS! CURPS YOU MOTHER FUCKER DON'T FUCKING BAN ME PENIS! CURPS YOU MOTHER FUCKER DON'T FUCKING BAN ME PENIS! CURPS YOU MOTHER FUCKER DON'T FUCKING BAN ME PENIS! CURPS YOU MOTHER FUCKER DON'T FUCKING BAN ME PENIS! CURPS YOU MOTHER FUCKER DON'T FUCKING BAN ME PENIS! CURPS YOU MOTHER FUCKER DON'T FUCKING BAN ME PENIS! CURPS YOU MOTHER FUCKER DON'T FUCKING BAN ME PENIS! CURPS YOU MOTHER FUCKER DON'T FUCKING BAN ME PENIS! CURPS YOU MOTHER FUCKER DON'T FUCKING BAN ME PENIS! CURPS YOU MOTHER FUCKER DON'T FUCKING BAN ME PENIS! CURPS YOU MOTHER FUCKER DON'T FUCKING BAN ME PENIS! CURPS YOU MOTHER FUCKER DON'T FUCKING BAN ME PENIS! CURPS YOU MOTHER FUCKER DON'T FUCKING BAN ME PENIS! CURPS YOU MOTHER FUCKER DON'T FUCKING BAN ME PENIS! CURPS YOU MOTHER FUCKER DON'T FUCKING BAN ME PENIS! CURPS YOU MOTHER FUCKER DON'T FUCKING BAN ME PENIS! CURPS YOU MOTHER FUCKER DON'T FUCKING BAN ME PENIS! CURPS YOU MOTHER FUCKER DON'T FUCKING BAN ME PENIS! CURPS YOU MOTHER FUCKER DON'T FUCKING BAN ME PENIS! CURPS YOU MOTHER FUCKER DON'T FUCKING BAN ME PENIS! CURPS YOU MOTHER FUCKER DON'T FUCKING BAN ME PENIS! CURPS YOU MOTHER FUCKER DON'T FUCKING BAN ME PENIS! CURPS YOU MOTHER FUCKER DON'T FUCKING BAN ME PENIS! CURPS YOU MOTHER FUCKER DON'T FUCKING BAN ME PENIS!,1
48a2bc0e7a2b5f5c,"Proof by Sabotage of the opposing viewpoint 

Do you see the problem with making a point weak, and then calling it fringe material? 142.59.231.219",0
260a8fba3354a504,"Dear GoW, you seem to have missed something obvious in your little comment - neither time that Giano finished with an old account was he blocked. That does not inspire confidence in your detective skills. Giano has, in the past, attempted to remove himself from the project by scrambling his password; and then decided to return. For Giano, it was considered more appropriate to do it under a new username rather than request a new password (Giano is not the most computer savvy of editors - he rather concentrates on the content than the means of placing it upon the page). Furthermore, very likely the vast majority of established editors are fully aware of who Giano is - and his previous accounts. WP:Alternate accounts does allow people to have different accounts, and even allows them to be used at the same time (but not in the same places, usually) - it is the undisclosed use of multiple accounts, designed to circumvent Wikipedia policy, that is not permitted. I suggest that, when you start digging for information, you make yourself familiar with all aspects of a matter, otherwise you may find that the result of your excavating is that you are simply in a deep and dark hole. Cheers,",0
f876fa65f074a504,"""
The problem with that, , is that according to nearly every account, Jesus's disciples believed he was the son of God. Even from a neo-skeptic's view, Jesus's disciples believed his teachings had some sort of meaning or authority. Our """"Jewish views"""" section would therefore claim: """"Some Jews believe Jesus is the son of God and the Messiah."""" While this is true, these Jews were/are often considered more Christian than Jewish. Jesus's disciples were Jews with Jewish views, but that was during a time period when Christians were counted among the Jewish sects. Whenever Christianity and Judaism are considered as separate belief systems, then Jesus's disciples are always cited as Christian views. -  """,0
f722f4e6ffb570be,"Please accept this  

To repair any pain that may have been caused you ]]==",0
69a9282eb72e0c47,"What would help a layman... 

A little background.
I have always loved languages. I am a native speaker of Arabic and English.
I have been dying to learn Hindi. Thanks to Wikipedia, I learned that Urdu would be a better place for me to start since I can already read the script.

However, I landed on the Retroflex consonant page when I could not read a few of the Urdu punctuation marks.

For me, the most glaring omission on the Retroflex consonant page is a small audio file so I can hear each sound. Telling me what it sounds like in a language I do not know (like Swedish or Polish) does not help. I was able to copy some words to Google Translate and listen to them there but that was of limited use.

I see that other articles have sound, video and animation so I do not think this would be a technical problem.

Just trying to help.",0
15f4532fbdda7326,"Merger 

Merged and redirected from Halloweentown (Disney).  This provides a common summary and cast page to avoid repetition.  There is no need for an Infobox, or details about individual films, as these are in their respective pages.",0
ff13e33b5bc9b67b,"Image 
You left a message regarding an image I uploaded on my user page. This image, ourcottage.jpg, is of MY cottage, I took it, and it was uploaded a long time ago with no problem. I find it very strange that after so much time someone has made a copyright comment on it.",0
f2ce93a5faf1b67d,"Copy-edited
Finished copy-editing, but I think this article could do with someone familiar with her work looking over it, as it seems it could be expanded a bit. )",0
